package,candidate_id,candidate_type,source_crop_id,field_name,label,value,review_status,source_video,timestamp,frame_number,crop_path,confidence
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,name,name,J.Haskins hh,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,position,position,HB,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,1d,1d,279,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,63,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,g,g,3,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,20,20,55.8,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,bik,bik,3,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,yac,yac,2,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,long,long,40,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-002,season_stats_row,screen-e99f1b169117-stats_table,cl,cl,4,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,name,name,Myork,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,unknown,unknown,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,38,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,1d,1d,60,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,16,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,g,g,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,20,20,12.0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,bik,bik,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,yac,yac,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,long,long,18,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-003,season_stats_row,screen-e99f1b169117-stats_table,cl,cl,19,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,name,name,R.Bieniemy,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,unknown,unknown,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,4,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,1d,1d,7,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,12,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,g,g,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,20,20,3.4,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,bik,bik,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,yac,yac,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,long,long,5,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-004,season_stats_row,screen-e99f1b169117-stats_table,cl,cl,7,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,name,name,K.Evans,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,position,position,WR,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,1d,1d,18,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,16.0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,g,g,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,20,20,3.2,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,bik,bik,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,yac,yac,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,long,long,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-005,season_stats_row,screen-e99f1b169117-stats_table,cl,cl,18,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,name,name,G.,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,unknown,unknown,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,2,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,1d,1d,5,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,25,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,g,g,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,20,20,13,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,bik,bik,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,yac,yac,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,long,long,3,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-006,season_stats_row,screen-e99f1b169117-stats_table,cl,cl,5,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,name,name,S.Degraffenreidt,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,position,position,WR,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,2,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,1d,1d,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,05,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,g,g,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,20,20,0.2,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,bik,bik,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,yac,yac,2,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,long,long,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-007,season_stats_row,screen-e99f1b169117-stats_table,cl,cl,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,name,name,B.DeMarco,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,position,position,WR,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,1d,1d,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,10,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,g,g,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,20,20,0.2,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,bik,bik,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,yac,yac,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,long,long,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-008,season_stats_row,screen-e99f1b169117-stats_table,cl,cl,1,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-009,season_stats_row,screen-e99f1b169117-stats_table,name,name,Floure,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-009,season_stats_row,screen-e99f1b169117-stats_table,position,position,WR,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.45
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-009,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-009,season_stats_row,screen-e99f1b169117-stats_table,1d,1d,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-009,season_stats_row,screen-e99f1b169117-stats_table,avg,avg,0.0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
current_team_season_stats,screen-e99f1b169117-stats_table-season_stats_row-009,season_stats_row,screen-e99f1b169117-stats_table,g,g,0,ocr_draft_needs_confirmation,Rutgers Season stats.mp4,00:00:33,2034,assets/review_crops/current_team_season_stats/screen-e99f1b169117-stats_table.jpg,0.42
